47154
1.1966e+05
81980
57966
73621
1.1893e+05
64650
46219
74013
70343
86597
63141
63327
1.2727e+05
62864
63796
95540
79352
58263
96080
1.4628e+05
68911
55629
1.3160e+05
77489
85619
55714
50160
78240
59285
49817
95401
1.1999e+05
63430
1.1068e+05
72771
90071
63339
1.0986e+05
1.0871e+05
1.2628e+05
1.2135e+05
1.2593e+05
1.3573e+05
1.1849e+05
1.0640e+05
83760
1.3408e+05
1.1172e+05
1.0653e+05
93727
1.0243e+05
71823
98019
93011
99236
88206
1.4172e+05
1.0115e+05
1.3893e+05
80476
98140
1.1631e+05
82131
69774
86353
95106
99992
96365
85324
88657
1.0190e+05
76002
65818
81381
79656
82324
78177
96089
68733
92396
55689
96044
1.0202e+05
88166
85761
93761
94374
84941
89691
75127
74282
79832
97565
1.0431e+05
