63196
72066
21518
27672
41236
84490
76091
37894
26089
36265
24818
52106
87830
44882
24520
51193
81885
71930
42124
43077
42193
52939
45138
27838
52555
57084
59891
27714
29486
36202
58117
39288
43751
23902
1.2354e+05
53073
